gvkey,conm,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT
011672,TJX COMPANIES INC,P,01,LU,40539,21949,19640512,E
011673,ZEHNTEL INC,P,01,LU,93287,7466,19850318,19871130
011678,ZENITH ELECTRONICS CORP,P,01,LU,18067,21950,19620131,19980521
011678,ZENITH ELECTRONICS CORP,C,00X,LU,18067,21950,19500101,19620130
011679,ZENITH LABORATORIES,C,02,LC,69155,5053,19721214,19941230
011681,ZENTEC CORP,P,01,LU,84100,5054,19801218,19911031
011682,ZERO CORP/DE,P,01,LU,43537,21952,19660722,19980731
011683,ZETA LABORATORIES INC,P,01,LU,93308,7490,19850410,19860331
011684,ZIEGLER COS INC,P,01,LC,84102,5050,19740131,20031210
011684,ZIEGLER COS INC,C,00X,LC,84102,5050,19740101,19740130
011685,ZIMMER CORP,C,01,LU,46826,24905,19680917,19880509
011687,ZIONS BANCORPORATION,P,01,LC,84129,5057,19740101,E
011688,ZIYAD INC,P,01,LU,84137,6250,19830802,19870430
011690,ZONDERVAN CORP,P,01,LU,84145,5062,19761202,19880930
011691,ZURN INDUSTRIES INC,P,01,LU,45970,21953,19680321,19980630
011693,GATEFIELD CORP,P,01,LU,84153,7074,19840629,19980917
011693,GATEFIELD CORP,C,00X,LU,84153,7074,19840605,19840628
011694,ZYGO CORP,P,01,LU,84161,6698,19831213,20140630
011695,APPIAN TECHNOLOGY INC,C,01,LU,84180,6198,19830721,19920708
011696,ZYTREX CORP,P,01,LC,84188,5551,19830131,19850816
011697,ZENEX SYNTHETIC LUBRICANTS,P,01,LU,84196,5055,19800313,19840629
011698,ZOE PRODUCTS INC,C,01,LU,84225,5061,19810622,19851009
011699,ZONIC CORP,C,01,LU,84233,5059,19810702,19930617
011700,ENVIT CAPITAL GROUP INC,C,01,LU,84241,6742,19831222,20010515
011702,ALLEGHENY & WESTERN ENERGY,P,01,LC,11835,163,19850131,19950622
011704,HUBCO EXPLORATION INC,C,01,LU,88787,7332,19841210,19861209
011706,APOGEE ROBOTICS INC -OLD,C,01,LU,14534,6845,19840701,19950206
011707,ELECTRONIC MAIL CP OF AMER,C,01,LU,32169,5606,19840131,19880825
011708,FUNCTION(X) INC,P,02,LC,88285,7887,20140425,20170621
011708,FUNCTION(X) INC,C,01,LC,88285,7887,19851203,19941116
011710,GRUNTAL FINANCIAL CORP,P,01,LU,65613,25748,19840928,19870731
011710,GRUNTAL FINANCIAL CORP,C,00X,LU,65613,25748,19840901,19840927
011711,COMET ENTERTAINMENT INC,P,01,LC,86837,7220,19840928,19900531
011713,GOODMARK FOODS,P,01,LU,88381,7839,19851107,19980831
011714,TS INDUSTRIES INC,P,01,LU,92276,7641,19850715,19890630
011715,MAXAXAM CORP,C,01,LU,89907,7923,19851216,19880908
011716,VESTRON INC,P,01,LU,68734,21865,19851008,19910715
011717,ADVANCED CELLULAR TECH INC,C,01,LU,10883,6854,19850131,19861117
011717,ADVANCED CELLULAR TECH INC,C,00X,LU,10883,6854,19840214,19850130
011718,CIRCUIT SYSTEMS CORP-OLD,P,01,LU,86677,7757,19850930,19870131
011719,MICROENERGY INC,C,01,LU,53525,7037,19840515,19920604
011720,IDENTIX INC,P,01,LU,88832,7758,19850926,20060831
011721,OSHKOSH CORP,P,01,LC,90756,7765,19851002,E
011722,ISCO INC,P,01,LU,89245,7756,19851031,20040630
011723,WHITE ACQUISITION GROUP INC,P,01,LU,57700,6936,19850131,19860228
011723,WHITE ACQUISITION GROUP INC,C,00X,LU,57700,6936,19840701,19850130
011726,OPEN AIR MARKETS INC,P,01,LU,90692,7755,19850924,19860930
011727,ELMER'S RESTAURANTS INC,P,01,LU,11262,7726,19870416,20050429
011728,SPAGHETTI WAREHOUSE INC,P,01,LU,90676,7759,19851031,19990129
011729,WHITE MTNS INS GROUP LTD,P,01,LC,68419,20707,19851023,E
011730,MEDICAL SOLUTIONS MGMT,C,01,LU,90465,7884,19851129,19871109
011730,MEDICAL SOLUTIONS MGMT,C,00X,LU,90465,7884,19851127,19851128
011731,RENT-A-CENTER INC-OLD,P,01,LU,66406,6602,19840131,19870831
011738,TRADE STREET RESIDENTIAL INC,P,01,LC,90498,46018,20130514,20150930
011745,QUALYS INC,P,01,LC,13600,54195,20120928,E
011747,TRANSMONTAIGNE INC,C,01,LU,80098,11085,19931214,20060929
011748,PENFORD CORP,P,01,LU,62042,6893,19840302,20150331
011749,SKF AB,P,90,LC,91620,7813,19851025,20030919
011750,INFRASONICS INC,P,02,LC,10212,7278,19860506,19960627
011751,SAND TECHNOLOGY INC  -CL A,C,02,LU,78560,26280,19850415,20050808
011752,SPORTECULAR INC,P,01,LU,92014,7391,19850121,19871207
011753,SHL SYSTEMHOUSE INC,P,01,LU,78568,26298,19850614,19951130
011754,ROTECH MEDICAL CORP,P,01,LU,91572,7890,19851203,19971031
011756,ALEXANDER & BALDWIN INC,P,01,LC,13429,54099,20120702,E
011757,CALIFORNIA BEACH RESTAURANT,C,01,LU,76316,10731,19900821,19921109
011759,HALE RESOURCES LTD,C,99X,LU,78295,26155,19860701,19930226
011759,HALE RESOURCES LTD,P,01,LU,78295,26155,19840131,19860630
011760,PETROMAC ENERGY INC,P,01,LU,57307,3183,19820129,19860227
011761,NORTH ATLANTIC FISHERIES,C,01,LU,90580,7613,19850626,19871015
011763,PAWNEE INDUSTRIES INC,P,01,LU,90932,7644,19850717,19861231
011764,ASTROTECH INTL CORP,P,01,LU,75368,21957,19880928,19971031
011765,ZYCOM INC,C,01,LU,93324,7304,19841130,19851209
011765,ZYCOM INC,C,00X,LU,93324,7304,19841114,19841129
011766,SCIENTIFIC MEASUREMENT SYS,C,01,LC,91767,7448,19850318,19930513
011767,THERAPEUTIC TECH INC,C,01,LU,92452,7686,19850813,19930407
011768,ZING TECHNOLOGIES INC,P,01,LU,93316,7469,19850430,20000331
011770,STIFEL FINANCIAL CORP,P,01,LC,72996,6185,19830719,E
011771,ATLANTIC GULF COMMUNITIES CP,C,01,LC,78760,29627,19920710,19981210
011771,ATLANTIC GULF COMMUNITIES CP,C,01,LC,67918,20790,19850906,19901105
011772,LEASE/PURCHASE CORP,C,01,LU,89544,7697,19850820,19871009
011773,RADTECH INC,P,01,LU,65510,6988,19840417,19880411
011774,SSI SURGICAL SERVICES INC,C,01,LC,52506,6425,19850131,19930429
011774,SSI SURGICAL SERVICES INC,C,00X,LC,52506,6425,19841001,19850130
011775,S-K-I LTD,P,01,LC,91636,7858,19851231,19960628
011778,KEMPER CORP,P,01,LU,47395,2520,19790131,19960131
011778,KEMPER CORP,C,00X,LC,47395,2520,19790101,19790130
011781,ENCANA CORP,P,01,LC,89134,42001,20011003,E
011787,SEARS CANADA INC,P,01,LC,14989,55065,20141016,20170630
011791,GRIST MILL CO,P,01,LU,88445,7874,19851125,19980430
011792,FACELIFTERS HOME SYSTEMS INC,C,01,LC,10097,7907,19910806,19960425
011792,FACELIFTERS HOME SYSTEMS INC,C,01,LC,10097,7907,19860310,19880425
011793,ALLIANCE PHARMACEUTICAL,P,01,LU,60090,6870,19850131,20021017
011793,ALLIANCE PHARMACEUTICAL,C,00X,LU,60090,6870,19840701,19850130
011794,U S INTEC INC,P,01,LU,92770,7833,19851106,19951031
011795,LINEAR FILMS INC,P,01,LU,89624,7836,19851107,19880729
011796,LCI INDUSTRIES,P,02,LC,87426,7557,19850523,E
011797,MET-COIL SYSTEMS CORP,P,01,LU,90107,7920,19851213,20000630
011798,ADMAC INC,P,01,LU,85121,7848,19851231,19880531
011799,REGINA CO INC,C,01,LU,91396,7851,19851115,19890407
011800,CADNETIX CORP,P,01,LU,86335,7876,19851126,19890630
011801,GROWTH VENTURES INC,P,01,LU,88453,7281,19850131,19870331
011802,BUEHLER INTERNATIONAL INC,P,01,LC,86159,7929,19851217,19881222
011803,DSP TECHNOLOGY INC,C,01,LC,87143,7941,19851230,19990528
011804,PROTERION CORP,C,01,LU,91492,7870,19851122,20040325
011805,CAS MEDICAL SYSTEMS INC,C,01,LU,86191,7732,19850910,E
011806,KENNER PARKER TOYS INC,P,01,LU,68507,25813,19851126,19871030
011807,INTRENET INC,C,01,LU,86642,7829,19851231,20001012
011808,CHAMBERS DEVELOPMENT  -CL A,P,01,LC,69294,20424,19860417,19950630
011808,CHAMBERS DEVELOPMENT  -CL A,N,02,LC,69286,20424,19860417,19950630
011808,CHAMBERS DEVELOPMENT  -CL A,C,02,LC,69286,20424,19851129,19860416
011809,CHEMCLEAR INC,P,01,LU,86562,7782,19851010,19890131
011810,STANLINE INC,P,01,LC,92049,7762,19851001,19880429
011811,HENRY (JACK) & ASSOCIATES,P,01,LU,88664,7864,19851120,E
011814,COSTCO WHOLESALE CORPORATION,P,01,LC,87055,7882,19851127,19931021
011815,BUFFETS HOLDINGS INC,P,01,LU,86167,7810,19851129,20001031
011816,MAGNET BANK FSB,C,01,LU,68531,6589,19851031,19880210
011817,MERABANK FED SVGS BK PHOENIX,P,01,LU,66907,6216,19840330,19861231
011818,BEAR STEARNS COMPANIES INC,P,01,LC,68304,20282,19851029,20080530
011819,GLEACHER & COMPANY INC,P,01,LC,87856,7913,19851211,E
011820,HEALTH CORPORATION OF AMER,P,01,LU,78585,27742,19860110,19860306
011821,CONGRESS STREET PPTYS INC,P,01,LC,86960,7349,19841217,19930318
011822,HANOVER COMPANIES INC,P,01,LC,76356,7544,19850515,19871027
011823,ALL AMERICAN COMMUNICATIONS,P,01,LU,85287,7916,19851213,19971128
011823,ALL AMERICAN COMMUNICATIONS,J,02,LU,82661,7916,19951212,19971128
011824,TELOS CORPORATION,P,01,LU,92444,7895,19851204,19900228
011825,UAS AUTOMATION SYSTEMS INC,P,01,LC,92604,7830,19851105,19880919
011826,BIOASSAY SYSTEMS CORP,P,01,LU,85949,7841,19851107,19870331
011827,ROWLEY-SCHER REPROGRAPHICS,P,01,LU,91599,7857,19851118,19880129
011828,NEW WORLD ENTERTNMNT,P,01,LU,68590,25815,19851025,19890630
011829,SANDY CORPORATION,P,01,LU,68670,21562,19851119,19960131
011830,HEALTHCARE INTL  -CL A,C,01,LU,68486,20892,19851025,19921023
011831,CONTINENTAL VENTURES INC,P,01,LC,88031,7902,19851206,19901107
011832,NATIONAL HOME HEALTH CARE,P,01,LU,34228,6676,19850131,20071130
011832,NATIONAL HOME HEALTH CARE,C,00X,LU,34228,6676,19840801,19850130
011833,PLAINS PETROLEUM CO,P,01,LU,68072,21417,19850916,19950731
011834,SUNBELT NURSERY GROUP INC/DE,C,01,LU,77055,21687,19911004,19980320
011836,BLUESTAR HEALTH INC,C,01,LU,92321,7392,19850131,19900730
011836,BLUESTAR HEALTH INC,C,00X,LU,92321,7392,19850121,19850130
011837,NATL PAY TELEPHONE CORP,P,01,LU,56603,6949,19850131,19871231
011837,NATL PAY TELEPHONE CORP,C,00X,LC,56603,6949,19840801,19850130
011838,PRAGMA BIO-TECH INC,P,01,LU,91110,7560,19850702,19870930
011842,ASSOCIATED BANC-CORP,P,01,LC,15318,362,19820129,E
011845,CITIZENS BANCORP/MD,C,01,LU,23713,6579,19870130,19970131
011845,CITIZENS BANCORP/MD,C,00X,LU,23713,6579,19870101,19870129
011849,FIRST EASTERN CORP,P,01,LU,35423,5086,19820129,19940630
011849,FIRST EASTERN CORP,C,00X,LU,35423,5086,19820101,19820128
011851,FIRSTIER FINANCIAL INC,P,01,LU,36602,3375,19840131,19960229
011851,FIRSTIER FINANCIAL INC,C,00X,LU,36602,3375,19840101,19840130
011852,KEYSTONE FINANCIAL INC,P,01,LU,89341,7366,19850102,20001031
011853,NATIONAL BANCORP ALASKA INC,P,01,LU,56101,5241,19820129,20000731
011853,NATIONAL BANCORP ALASKA INC,C,00X,LU,56101,5241,19820101,19820128
011854,NMI HOLDINGS INC,P,01,LC,14318,54658,20131108,E
011856,BB&T CORP,P,01,LC,71563,4163,19820129,E
011856,BB&T CORP,C,00X,LC,71563,4163,19820101,19820128
011858,UST CORP,P,01,LU,77789,5303,19820208,20000131
011859,UNITED CAROLINA BANCSHARES,P,01,LU,78503,4632,19880129,19970731
011859,UNITED CAROLINA BANCSHARES,C,00X,LU,78503,4632,19870101,19880128
011861,VALLEY NATIONAL BANCORP,P,01,LC,80072,4818,19820129,E
011862,VICTORIA BANKSHARES INC,P,01,LU,80697,4799,19820129,19960430
011862,VICTORIA BANKSHARES INC,C,00X,LU,80697,4799,19820101,19820128
011863,GREAT AMER RECREATION,C,02,LU,10055,8003,19860214,19950823
011864,DOXSEE FOOD CORPORATION,P,01,LU,87397,7885,19851129,19860829
011865,PIONEER COMMUN NETWORK INC,C,01,LU,91046,7463,19850426,19880413
011866,LAMONTS APPAREL INC,C,01,LU,10047,7995,19860228,19950120
011866,LAMONTS APPAREL INC,C,00X,LU,10047,7995,19860211,19860227
011867,COMPUCOM SYSTEMS INC,P,01,LU,89763,7745,19850919,20041029
011868,FLORIDA EXPRESS INC,P,01,LU,88082,7790,19851016,19880429
011869,BROOKS SATELLITE INC,P,01,LU,86095,7504,19850417,19861031
011870,WAREHOUSE CLUB INC,C,01,LU,92997,7772,19851003,19940223
011871,SPEC'S MUSIC INC,P,01,LU,91994,7781,19851010,19980731
011872,ARK RESTAURANTS CORP,P,01,LU,85586,7914,19851212,E
011873,COLUMBIA SVGS & LOAN ASSOC,C,01,LU,68339,6956,19840329,19900703
011874,PHOENIX FINANCIAL CORP/PA,C,01,LU,90991,7742,19850918,19870529
011875,LOAN AMERICA FINANCIAL -CL B,P,01,LU,89667,7368,19850103,19941031
011876,COLONIAL GROUP  -CL A,P,01,LC,86757,7931,19860131,19950324
011877,BLUEGREEN VACATNS CORP,P,01,LC,90916,7869,19851121,20130402
011877,BLUEGREEN VACATNS CORP,P,02,LC,17047,56130,20171117,E
011878,CAFES ONE  -LP,P,01,LU,72872,25881,19870122,19891215
011879,BLAU (BARRY) & PARTNERS INC,P,01,LU,85973,7935,19851219,19910731
011880,UNITED SOFTWARE SECURITY INC,C,01,LU,92735,7432,19850329,19910321
011881,DELTA COMPUTEC INC,P,01,LU,10018,7943,19860124,19951110
011882,MIZLOU COMMUNICATIONS,C,01,LU,54595,7191,19850731,19901231
011886,VALLEY BANCORPORATION/WI,P,01,LU,80021,4844,19830131,19940630
011886,VALLEY BANCORPORATION/WI,C,00X,LU,80021,4844,19830101,19830130
011891,FOURTH FINANCIAL CORP,P,01,LU,37461,1839,19820129,19960229
011891,FOURTH FINANCIAL CORP,C,00X,LU,37461,1839,19820101,19820128
011892,INDEPENDENCE BANCORP/PA,P,01,LU,43800,6686,19880129,19940627
011894,PUGET SOUND BANCORP,P,01,LC,64689,3702,19820129,19930114
011894,PUGET SOUND BANCORP,C,00X,LC,64689,3702,19820101,19820128
011895,BALTIMORE BANCORP,P,01,LU,85762,7276,19841025,19941230
011896,FIRST MIDWEST BANCORP INC,P,01,LU,35917,5908,19870130,E
011896,FIRST MIDWEST BANCORP INC,C,00X,LU,35917,5908,19870101,19870129
011898,SAFEGUARD HEALTH ENTERPRISES,P,01,LU,68452,6574,19841031,19990902
011898,SAFEGUARD HEALTH ENTERPRISES,C,00X,LU,68452,6574,19831111,19841030
011899,PEGASUS GOLD INC,C,01,LC,75309,21371,19840131,19980115
011900,TERRA MINES LTD,P,01,LU,78375,26207,19840131,19900928
011901,LACANA MINING CORP,P,01,LU,78316,26193,19821101,19880729
011902,BEN & JERRY'S HOMEMDE  -CL A,P,01,LU,85893,7820,19851030,20000831
011903,AEP INDUSTRIES INC,P,01,LU,10025,7975,19860130,20170131
011904,CENTRAL SPRINKLER CORP,P,01,LU,86511,7552,19850517,19990831
011906,CELLCOM CORP,C,02,LU,21900,6931,19840319,19910614
011907,DPAC TECHNOLOGIES CORP,C,01,LC,10012,7969,19860122,20050802
011908,IFR SYSTEMS INC,P,01,LU,10019,7971,19860124,20020628
011909,INTL BIOTECHNOLOGIES,P,01,LU,89114,7838,19851107,19870831
011910,NOVELL INC,P,01,LC,90609,7383,19850117,20110427
011912,CST ENTERTAINMENT INC,P,01,LU,86765,7674,19850830,19961015
011912,CST ENTERTAINMENT INC,C,00X,LU,86765,7674,19850801,19850829
011913,EDGEWOOD FILMS INC,C,01,LU,31617,6874,19850131,19860512
011914,IMMUCOR INC,P,01,LU,88867,7936,19851219,20110831
011915,DEFIANCE INC,P,01,LU,87223,7795,19851017,19990226
011917,COMPUTER INSTRUMENTS CORP,C,01,LU,45532,8056,19671219,19871231
011919,FIRST AMER HEALTH CONCEPTS,C,01,LU,87864,7798,19851018,20010629
011921,HERMANS SPORTING GOODS INC,P,01,LU,67256,25784,19850322,19860430
011922,NATURAL GROCERS VITAMIN CTGE,P,01,LC,13508,54136,20120725,E
011923,ANADARKO PETROLEUM CORP,P,01,LU,70332,20194,19861002,E
011924,MONTEREY FARMING CORP,C,01,LU,90262,7831,19851105,19871022
011925,NOBLE CORP PLC,P,01,LC,90537,7752,19850923,E
011926,GEMCRAFT INC,P,01,LU,88293,7921,19860131,19880801
011927,AMERICAN KEFIR CORP,P,01,LU,10887,8023,19861125,19880229
011928,PRICE/STERN/SLOAN INC,P,01,LU,91177,7787,19851015,19930730
011929,ACURA PHARMACEUTICALS INC,C,01,LC,10116,8028,19860314,20170222
011930,CCA INDUSTRIES INC,P,01,LU,21785,6522,19850131,E
011931,BRINTEC CORP,P,01,LC,86052,7800,19851022,19890629
011933,INTERACTIVE TECHNOLOGIES INC,P,01,LC,10091,8034,19860307,19890227
011934,MIKRON INFRARED INC,P,01,LU,75494,8017,19860228,20070531
011935,QMED INC,C,01,LC,65067,6779,19840113,20080520
011936,AMERICAN BIOMATERIALS CORP,P,01,LU,10099,8041,19860311,19870709
011937,SANFORD CORP,P,01,LU,91695,7683,19850808,19920228
011938,TELECAST INC,C,01,LU,10802,7997,19861031,19890816
011939,INTERSTATE CELLULAR TELECOM,C,01,LU,89173,7212,19850131,19881115
011940,VENTURIAN CORP,C,01,LU,55985,7141,19840719,20011031
011941,MORGAN PRODUCTS LTD,P,01,LU,90289,7821,19851129,19990730
011942,MOORE HANDLEY INC,C,01,LU,10080,8024,19860305,20031031
011943,US VIDEO VENDING CORP,C,01,LU,10215,8052,19860507,19870813
011944,TUESDAY MORNING CORP,P,04,LC,86866,8037,19990422,E
011944,TUESDAY MORNING CORP,P,01,LU,10094,8037,19860307,19971231
011945,STRATEGIC MORTGAGE INVST,P,01,LU,67061,25778,19850131,19891130
011945,STRATEGIC MORTGAGE INVST,C,00X,LU,67061,25778,19850101,19850130
011946,GENERAL COMPUTER CORP INC,P,01,LU,10079,8022,19860304,19950331
011947,TEKNOWLEDGE INC,P,01,LC,10083,8026,19860305,19890226
011948,AT COMM CORP,C,01,LU,10039,7987,19860207,20010626
011949,SYNERGEN INC,P,01,LU,10095,8038,19860307,19941230
011950,CROSBY (PHILIP) ASSOCIATES,P,01,LU,87071,7797,19851018,19890331
011951,ZYTEC SYSTEMS INC,C,01,LU,78567,26300,19850528,19901016
011952,IFEX INC,P,01,LU,10112,8053,19860313,19880630
011953,AMERICAN HEALTH SERVICES CP,C,01,LU,10063,7842,19860219,19930715
011960,DEVON RESOURCE INVSTRS  -LP,P,01,LC,68371,25809,19850719,19880927
011961,AMERICARE HEALTH CORP,P,01,LU,85519,7533,19850508,19861231
011962,BAY PACIFIC HEALTH CORP,P,01,LU,85877,7295,19841108,19860829
011963,HEALTHWAYS SYSTEMS INC,C,01,LU,88576,7456,19850308,19880725
011964,WESTERN HEALTH PLANS,C,01,LU,67379,25789,19850103,19890912
011965,FREEPORT MCMORAN GOLD CO,C,01,LC,67547,20765,19850627,19900323
011966,LAC MINERALS LTD,C,01,LU,68013,21079,19850821,19941017
011967,GENERAL ENERGY DEVELOP  -LP,P,01,LU,66528,25766,19840814,19890630
011968,GRAHAM MCCORMICK O&G  -LP,P,01,LU,67926,2987,19800425,19880630
011969,SAMSON ENERGY CO  -LP,P,01,LU,69104,21557,19860115,19941230
011970,CODERCARD INC,C,01,LU,24409,6895,19840302,19890724
011971,TYCO TOYS INC,P,01,LC,10064,8010,19860220,19970327
011972,OFFICELAND INC,C,01,LC,78586,26283,19970325,19991111
011972,OFFICELAND INC,C,00X,LC,78586,26283,19860114,19940622
011973,OLIVERS STORES INC,P,01,LU,10045,7993,19860331,19870430
011974,GOOD GUYS INC,P,01,LU,10035,7983,19860206,20031231
011975,HOOKER ENTERPRISES,C,01,LU,88752,7664,19850729,19880427
011976,ROCKY MOUNTAIN CHOC FACT INC,P,01,LC,10044,7992,19860211,E
011977,LIVINGWELL INC,C,01,LU,89632,7230,19850731,19880526
011979,AIRCOA HOSPITALITY SVC,C,01,LU,10093,8036,19860307,19900503
011980,GLENEX INDUSTRIES INC,C,01,LU,78454,26303,19840131,19930115
011981,AMERICAN MEDCENTERS INC,P,01,LU,85391,7401,19850124,19861231
011982,UCI MEDICAL AFFILIATES INC,C,01,LU,92612,7229,19840917,19981019
011984,HMO AMERICA INC,P,01,LU,56312,7188,19850228,19930930
011985,BATTLE MOUNTAIN GOLD CO,P,01,LU,85869,7640,19850830,20010131
011986,MARINA  -LP,C,01,LU,89851,7398,19850123,19971219
011987,ACC CORP,P,01,LU,85017,7930,19851217,19980430
011988,NUVISION INC,P,01,LU,90625,7386,19850628,19950630
011989,TRAVELERS R E I T,P,01,LU,77084,7003,19850131,19890428
011989,TRAVELERS R E I T,C,00X,LU,77084,7003,19850101,19850130
011990,PRINCEVILLE CORP,P,01,LU,91185,7344,19850131,19890428
011991,ITC LEARNING CORP,P,01,LU,88939,7600,19850618,20000925
011993,CYPRUS AMAX MINERALS CO,P,01,LU,87127,7571,19850530,19991231
012005,METHES ENERGIES INTL LTD,P,02,LC,13695,54230,20121126,E
012006,AMERICAN RESIDENTIAL PPTYS,P,02,LC,13886,54383,20130509,20160331
012010,INTELSAT SA,P,01,LC,13866,54370,20130418,E
012026,INFINITY CROSS BORDER ACQ CP,P,02,LC,13597,54152,20120920,20140414
012035,RBB BANCORP,P,01,LC,16828,56013,20170726,E
012038,STATER BROS INC,P,01,LU,92065,7840,19851107,19871231
012039,CONVEST ENERGY CORP/TX,P,02,LU,68355,20516,19850723,19971031
012040,DAMSON ENERGY CO  -LP-CL A,J,02,LU,67483,20554,19850515,19910228
012040,DAMSON ENERGY CO  -LP-CL A,P,01,LU,67475,20554,19850515,19910228
012041,LEAR PETROLEUM PARTNERS  -LP,P,01,LC,67301,25787,19850321,19881230
012042,EDISTO RESOURCES CP,P,01,LC,75894,22145,19891218,19971022
012042,EDISTO RESOURCES CP,P,01,LC,67686,25793,19850417,19891215
012044,HALLWOOD ENERGY CORP,P,02,LC,86971,16573,19990609,20010530
012044,HALLWOOD ENERGY CORP,P,02,LC,68128,21568,19850904,19990607
012045,UNION TEXAS PETRO HLDGS INC,P,01,LU,75193,21811,19870924,19980630
012046,MERIDIAN RESOURCE CORP,P,01,LU,68742,21738,19851126,20100528
012047,CAVALIER HOMES INC,P,01,LC,75216,8102,19860408,20090901
012048,AMERICAN CITY BUS JOURNALS,P,01,LU,85359,7647,19850830,19951031
012051,LANCER CORP/TX,C,01,LU,89499,7589,19850611,20060228
012052,TELEQUEST INC,C,01,LU,10133,8080,19860327,19901031
012053,EMC CORP/MA,P,01,LC,10147,8093,19860404,20160906
012055,POCI INC,C,01,LU,10038,7986,19860331,19910129
012057,AMERICAN MIDLAND CORP,C,01,LC,44898,2946,19850131,19901022
012058,HANDYMAN CORP,P,01,LU,67950,25799,19850702,19861231
012059,NEWMARK & LEWIS INC,P,01,LC,67694,21284,19850627,19920124
012060,KAY JEWELERS INC,P,01,LU,67627,21039,19850522,19901031
012061,ALL STAR GAS CORP,C,01,LC,51887,25212,19710126,19801104
012061,ALL STAR GAS CORP,C,01,LC,10134,8082,19860401,19881102
012062,AMERICAN CPTL MGMT & RSCH,P,01,LU,68822,20074,19860314,19901031
012064,FIRST CAPITAL HOLDINGS CORP,P,01,LU,68435,6052,19850131,19920228
012065,AMERICAN LEARNING CORP,P,01,LU,10100,8042,19860311,20131231
012066,VR BUSINESS BROKERS INC,C,01,LU,10088,7956,19860306,19880523
012067,CONSOLIDATED PROFESSOR MINES,C,01,LU,78428,5282,19840131,19920513
012068,VININGS INVESTMENT PPTYS TR,P,01,LU,90043,7424,19850213,19980428
012069,BANYAN SHORT TERM INCOME TR,P,01,LU,67096,21850,19850131,19960229
012069,BANYAN SHORT TERM INCOME TR,C,00X,LU,67096,21850,19850101,19850130
012070,AMER INSURED MTG INVS  -LP,P,01,LU,85375,7411,19850131,20040227
012071,SUNRESORTS LTD  -CL A,C,01,LU,78576,26168,19850926,19970418
012072,GENERAL SCIENCES CORP,P,01,LU,75496,8051,19860313,19920630
012073,COMPUCHEM CORP,P,01,LU,86909,7768,19851003,19920228
012074,THERMO ENVIRONMENTAL CORP,P,01,LU,92479,7855,19851115,19900131
012075,BALLY TECHNOLOGIES INC,P,01,LC,38149,297,19831230,20141121
012076,VIDEO LIBRARY INC,C,01,LU,10052,8000,19860214,19880330
012077,RAMSAY YOUTH SERVICES INC,P,02,LU,88592,7690,19850815,20030731
012078,CHILDRENS DISCOVERY,P,03,LU,86626,7794,19851017,19980529
012081,GLADSTONE LAND CORP,P,01,LC,13756,54310,20130129,E
012085,NEVEX GOLD CO INC,P,01,LC,57219,6935,19840321,19871119
012087,OMNIPOWER INC,P,01,LU,10005,7961,19860115,19910731
012088,ALTEX INDUSTRIES INC,C,01,LC,63853,184,19851101,19920817
012089,SWEET VICTORY INC,C,01,LC,92196,7806,19851024,19871201
012090,DURATEK INC,P,01,LU,75491,7974,19860129,20060630
012091,MEDTOX SCIENTIFIC INC,C,02,LU,87637,7235,19850131,20120731
012091,MEDTOX SCIENTIFIC INC,C,00X,LU,87637,7235,19850101,19850130
012092,TELEMETRIX INC,C,01,LU,10168,7814,19860430,19890421
012092,TELEMETRIX INC,C,00X,LU,10168,7814,19860414,19860429
012093,CONTAINER INDUSTRIES INC,P,01,LU,26738,7058,19850131,19870831
012094,ELECTRIC & GAS TECHNOLOGY,C,01,LU,10155,8079,19860408,20010613
012095,MICROPHONICS TECH CORP,P,01,LU,90182,7718,19850903,19870630
012096,DGSE COMPANIES INC,C,01,LC,10028,7978,19860205,E
012097,KURZWEIL MUSIC SYSTEMS INC,P,01,LU,89421,7928,19851217,19891130
012099,PACIFIC SOUTHWEST AIRLINES,P,01,LC,10518,8433,19860724,19870529
